username,likes,comment,publishedAt,updatedAt,viewerRating,parentId,comment_id,word_count,cleaned_comment,topic_nmf,topic_kmeans,topic_word2vec_kmeans,sentiment,sentiment_vader
@jquill6,0,I just think American chocolate tastes like cheap discount store chocolate. It isn’t creamy like Cadbury’s,2021-04-24T08:38:54Z,2021-04-24T08:38:54Z,none,,3361,16,think american chocolate taste cheap discount store chocolate creamy cadbury,1,2,6,0.2,0.6124
@connorphilipp,2,"Everyone. And I mean everyone, doesn't like hershey's when they've had European chocolate ONCE. It's just worse lol",2021-04-24T08:27:51Z,2021-04-24T08:27:51Z,none,,3362,18,everyone mean everyone hershey european chocolate worse lol,5,5,0,0.021875000000000006,-0.3421
@JamesW81,0,"British chocolate isn't as good as Belgian by a long shot. Traveling through Europe for work, I found that Milka was more widely available. Definitely agree that Hersey's tastes like puke but Ghirardelli was pretty good.",2021-04-24T08:14:47Z,2021-04-24T08:14:47Z,none,,3363,36,british chocolate good belgian long shot traveling europe work found milka widely available definitely agree hersey taste puke ghirardelli pretty good,8,0,0,0.3125,0.4156
@mikapeltokorpi7671,0,Not super cheap in Europe. I actually cloned Reese's the taste in my X-Mas chocolate.,2021-04-24T07:44:43Z,2021-04-24T07:44:43Z,none,,3364,15,super cheap europe actually cloned reese taste x ma chocolate,1,6,6,0.07777777777777779,-0.4847
@natnuss98,0,"What's a Cadbury chocolate? I've never been aware of that. 
It does seem to be popular in India though at least according to other comments.",2021-04-24T07:17:25Z,2021-04-24T07:17:25Z,none,,3365,25,cadbury chocolate never aware seem popular india least according comment,8,3,5,0.10625000000000001,0.4215
@eno88,0,"Sooo... American's don't like their choc because it's better tasting, but because they're used to it and cba to try making it better. Typical.",2021-04-24T07:16:16Z,2021-04-24T07:16:38Z,none,,3366,24,sooo american choc better tasting used cba try making better typical,4,1,6,0.20833333333333334,0.6422
@ManOfSteel1,0,This is what they used in uk to refine bad milk this is the same ingredient that makes borax.,2021-04-24T07:05:18Z,2021-04-24T07:05:18Z,none,,3367,19,used uk refine bad milk ingredient make borax,9,4,9,-0.3499999999999999,-0.5423
@s.eckert2682,37,"Cadbury's Chocolate isn't legaly considered chocolate in the EU, because is contains vegetable/palm oil and  not cocoa butter. So neither Hershey's nor Cadbury's  is chocolate. Lol.",2021-04-24T06:48:12Z,2021-04-24T06:48:12Z,none,,3368,26,cadbury chocolate legaly considered chocolate eu contains vegetable palm oil cocoa butter hershey cadbury chocolate lol,8,3,0,0.8,0.4215
@Asgarat,0,"Well as a guy from Europe I understand that this is just a chocolate from a big factory - I bet there are hundreds smaller chocolate factories in the States that make normal chocolate that can be loved by us. Its the same as beer, we laugh at US because of Bud Light, the famous toilet water, but they also have hundreds of local breweries that make Europe level beer (some can be even better)",2021-04-24T06:45:13Z,2021-04-24T06:45:13Z,none,,3369,75,well europe understand chocolate big factory bet hundred smaller chocolate factory state make normal chocolate loved u beer u bud light famous toilet water also hundred local brewery make europe level beer even better,0,1,0,0.2287878787878788,0.6486
@Warentester,1,Bad comparison. Cadbury is crap a d certainly not representative of European chocolate.,2021-04-24T05:17:00Z,2021-04-24T05:17:00Z,none,,3370,13,bad comparison cadbury crap certainly representative european chocolate,9,3,5,-0.4017857142857143,-0.5719
@jonson856,0,"butyric acid is also what makes your feet smell.

I believe, any American who tastes european chocolate will love it over his hersheys",2021-04-24T04:48:25Z,2021-04-24T04:48:25Z,none,,3371,23,butyric acid also make foot smell believe american taste european chocolate love hershey,5,6,4,0.16666666666666666,0.6369
@isi2973,1,"1. I am german and did not even know the name Cadbury.
2. yes Hersheys tastes a bit vomity or like cheap butter popcorn, it is also not realy smooth and melty as most european chocolates are.
3. Ritter Sport (especially the 78% cocoa) is my favorite chocolate.",2021-04-24T03:47:53Z,2021-04-24T03:47:53Z,none,,3372,48,german even know name cadbury yes hershey taste bit vomity cheap butter popcorn also realy melty european chocolate ritter sport especially cocoa favorite chocolate,5,3,4,0.2571428571428572,0.802
@Palmieres,1,"So many comments of people shaking their fists at the choice of Cadbury to serve as a sample because it's not European, it's just British. Thank the chocolate gods pretty much all the big brand's I've seen here in the comments are affordable and available in Portugal - plus our own national brands, and the off brand products which are very likely made in the same factories as named brand chocolates because they taste the same. Our supermarket chocolate aisles are massive.

Edit - (from the video) ""It isn't our fault."" Well, you just proved it is. American consumers decided the chocolate with the bitter, crappy taste was what they wanted. Even cheap European chocolate like KitKat or Twix tastes really good for what it costs. A 45g Cadbury's Dairy Milk Whole Nut is €1. But you're right about one thing: you're just too used to it now.",2021-04-24T00:59:36Z,2021-04-24T01:16:48Z,none,,3373,148,many comment people shaking fist choice cadbury serve sample european british thank chocolate god pretty much big brand seen comment affordable available portugal national brand brand product likely made factory named brand chocolate taste supermarket chocolate aisle massive edit video fault well proved american consumer decided chocolate bitter crappy taste wanted even cheap european chocolate kitkat twix taste really good cost g cadbury dairy milk whole nut right one thing used,8,3,6,0.18082706766917295,0.1875
@AshesOfArcadia,0,"Americans and good taste go hand in hand, that much has been clear for a while.",2021-04-24T00:39:33Z,2021-04-24T00:39:33Z,none,,3374,16,american good taste go hand hand much clear,1,0,8,0.3333333333333333,0.8979
@Michizoechling,0,"European chocolates are overall better in quality, like most of the food here",2021-04-24T00:01:51Z,2021-04-24T00:01:51Z,none,,3375,13,european chocolate overall better quality food,5,3,2,0.25,0.6597
@Hussein_Nur,0,Great video!,2021-04-23T23:09:11Z,2021-04-23T23:09:11Z,none,,3376,2,great video,9,1,9,1.0,0.6588
@Sarah_Snooze,1,"Also hershey's is way less smooth. I always thought the main difference was the conching (long mixing) that's done to european chocolates.
Also Cadbury? Wtf? Of all the great brands in continental Europe Ou chose that?",2021-04-23T22:52:55Z,2021-04-23T22:52:55Z,none,,3377,36,also hershey way smooth always thought main difference conching long mixing done european chocolate also cadbury wtf great brand continental europe ou chose,8,3,0,0.09285714285714287,0.212
@coffindance1318,0,Weirdest thing i ate in my chocolate was a cockroach since i was high at the time i just said aloud extra protine and continued eating,2021-04-23T22:43:30Z,2021-04-23T22:43:30Z,none,,3378,26,weirdest thing ate chocolate cockroach high time said aloud extra protine continued eating,0,1,4,0.08,-0.2263
@roesi1985,31,"this video: explaining that American chocolate tastes like vomit and still defending its popularity

all the other viewers from Europe: telling Americans that European chocolate is much better and pitying Americans

me: living in Switzerland, pitying the rest of the world",2021-04-23T22:35:14Z,2021-04-23T22:35:14Z,none,,3379,41,video explaining american chocolate taste vomit still defending popularity europe telling american european chocolate much better pitying american living switzerland pitying rest world,4,2,0,0.09375,0.5719
@thomasrhinehart6084,0,to be fair they are talking about Hershey chocolate.....garbage,2021-04-23T22:01:31Z,2021-04-23T22:01:31Z,none,,3380,9,fair talking hershey chocolate garbage,2,5,5,0.7,0.3182
@fairylen7385,52,"The first (and only) time I tried Hershey's chocolate I immediately said ""this tastes like baby vomit!"" We have Cadbury here in Australia",2021-04-23T21:52:53Z,2021-04-23T21:52:53Z,none,,3381,23,first time tried hershey chocolate immediately said taste baby vomit cadbury australia,6,7,0,0.125,0.4199
@Desertime,306,I love how the thumbnail tries to make one of the simplest molecules look complicated by drawing every hydrogen atom,2021-04-23T21:46:11Z,2021-04-23T21:46:11Z,none,,3382,20,love thumbnail try make one simplest molecule look complicated drawing hydrogen atom,9,1,2,-0.033333333333333326,0.6369
@gersonrendon2188,0,It's not sour. It's vomit.,2021-04-23T21:41:38Z,2021-04-23T21:41:38Z,none,,3383,5,sour vomit,6,7,2,0.07500000000000001,0.0
@Saint-Des-Tueurs.,1,"Gimme proper European chocolate anyday Belgium, Swiss, German and French All taste better than English or American chocolate. Macdonald's taste revolting in America too, a lot different from Europe. Americans eat shite",2021-04-23T21:27:14Z,2021-04-23T21:27:14Z,none,,3384,32,gimme proper european chocolate anyday belgium swiss german french taste better english american chocolate macdonald taste revolting america lot different europe american eat shite,1,2,6,0.0625,0.4404
@FireTurkey,1,Do they not know Cadbury is all over the US..,2021-04-23T21:24:31Z,2021-04-23T21:24:31Z,none,,3385,10,know cadbury u,8,3,4,0.0,0.0
@PlanetZoidstar,0,"*""It's not our fault.""*

It kinda is. If you stop buying US chocolate and pressure them to stop selling spoiled milk chocolate, they will.

Money talks.",2021-04-23T20:50:46Z,2021-04-23T20:50:46Z,none,,3386,26,fault kinda stop buying u chocolate pressure stop selling spoiled milk chocolate money talk,7,1,5,0.0,-0.6808
@Leiake2604,1,"Why would you choose Cadbury as the token European chocolate? 
You can hardly buy it anywhere in Europe and it isn't good.
As a Belgian I have to defend we have the best chocolate in the world.",2021-04-23T20:48:31Z,2021-04-23T20:48:31Z,none,,3387,37,would choose cadbury token european chocolate hardly buy europe good belgian defend best chocolate world,8,8,0,0.3520833333333333,0.4203
@vidtracey,0,"I’m from the uk and was massively disappointed the first time trying herseys. It just tasted of cheap chocolate. That being said, Lindt chocolate is the best general chocolate available",2021-04-23T20:34:21Z,2021-04-23T20:34:21Z,none,,3388,30,uk massively disappointed first time trying herseys tasted cheap chocolate said lindt chocolate best general chocolate available,0,8,6,0.225,0.2732
@chiomabriggs3415,0,"Im sorry, but Hersheys is not chocolate. It's just a brown block of something which cannot nor should not be classified as chocolate.",2021-04-23T20:22:55Z,2021-04-23T20:22:55Z,none,,3389,23,im sorry hershey chocolate block something cannot classified chocolate,2,5,1,-0.5,-0.6124
@GabrielePrandini,0,"I don't think in Europe we use ""liquid"" milk... because is impossible to use it.
As everyone in the world we use ""power milk"", because is impossible to add any liquid in milk.
And as other already said... what king of cocholate you choose???
I think one of the most famous chocolate in europa is Lindt, or Venchi, or Caffarel

And NO, 30% of cocoa is not as 10% of cacao powder, because cacao beans contains almost 50% of cocoa powder... so 30% of cocoa beans it's like, almost, 15% of cocoa butter and 15% of cocoa powder",2021-04-23T20:16:37Z,2021-04-23T20:16:37Z,none,,3390,98,europe use liquid milk impossible use everyone world use power milk impossible add liquid milk already said king cocholate choose think one famous chocolate europa lindt venchi caffarel cocoa cacao powder cacao bean contains almost cocoa powder cocoa bean almost cocoa butter cocoa powder,7,4,2,-0.09166666666666665,-0.2437
@patypus555,0,"So, cheese chocolate :p",2021-04-23T20:03:15Z,2021-04-23T20:03:15Z,none,,3391,4,cheese chocolate p,0,1,0,0.75,0.3947
@gts560,1,European chocolate tastes better than our American shit. Even Lindt America changed the recipe. It tastes WAAAAAAY different from Belgian chocolate.,2021-04-23T19:28:51Z,2021-04-23T19:28:51Z,none,,3392,21,european chocolate taste better american shit even lindt america changed recipe taste waaaaaay different belgian chocolate,3,6,6,0.06,-0.1779
@JohnSmith-bx8zb,0,Actually the best ‘volume chocolate’ in the uk is chocolate from Europe.,2021-04-23T19:26:08Z,2021-04-23T19:26:08Z,none,,3393,12,actually best volume chocolate uk chocolate europe,0,8,4,0.5,0.6369
@markusmarkus2164,0,Yeah as a European Hersheys is unreadable even Cadbury is too sweet and just because it's cheap doesn't mean it's worth consuming.,2021-04-23T19:12:22Z,2021-04-23T19:12:22Z,none,,3394,22,yeah european hershey unreadable even cadbury sweet cheap mean consuming,5,3,4,0.14750000000000002,0.5475
